word,DELMET,word_5,label_5,word_22,label_22,word_10,label_10,word_10,label_10,word_22,label_22,word_21,label_21,word_5,label_5,word_1,label_1
will,0.0,will,0.0,its,0.0,will,0.0,will,0,its,0,major,0,will,0,will,0
still,0.0,still,0.0,use,0.0,still,0.0,still,0,use,0,cities,0,still,0,still,0
be,0.0,be,0.0,of,0.0,be,0.0,be,0,of,0,during,0,be,0,be,0
alone,0.0,alone,0.0,traditional,0.0,alone,0.0,alone,0,traditional,0,the,0,alone,0,alone,0
in,1.0,in,0.0,double-deckers,0.0,in,0.0,in,0,double-deckers,0,next,0,in,0,in,0
its,0.0,its,0.0,Armstrong,0.0,its,0.0,its,0,Armstrong,0,decade,0,its,0,its,0
use,1.0,use,0.0,seems,0.0,use,0.0,use,0,seems,0,Blackpool,0,use,0,use,0
of,0.0,of,0.0,the,0.0,of,0.0,of,0,the,0,will,0,of,0,of,0
traditional,0.0,traditional,0.0,least,0.0,traditional,0.0,traditional,0,least,0,still,0,traditional,0,traditional,0
double-deckers,0.0,double-deckers,0.0,permanently,0.0,double-deckers,0.0,double-deckers,0,permanently,0,be,0,double-deckers,0,double-deckers,0
Armstrong,0.0,Armstrong,0.0,damaged,0.0,Armstrong,0.0,Armstrong,0,damaged,0,alone,0,Armstrong,0,Armstrong,0
seems,0.0,seems,0.0,on,0.0,seems,0.0,seems,0,on,0,in,0,seems,0,seems,0
the,0.0,the,0.0,the,0.0,the,0.0,the,0,the,0,its,0,the,0,the,0
least,0.0,least,0.0,surface,0.0,least,0.0,least,0,surface,0,use,0,least,0,least,0
permanently,0.0,permanently,0.0,Under,0.0,permanently,0.0,permanently,0,Under,0,of,0,permanently,0,permanently,0
damaged,1.0,damaged,0.0,strain,1.0,damaged,0.0,damaged,0,strain,1,traditional,0,damaged,0,damaged,0
on,1.0,on,0.0,for,0.0,on,0.0,on,0,for,0,double-deckers,0,on,0,on,0
the,0.0,the,0.0,a,0.0,the,0.0,the,0,a,0,Armstrong seems the least permanently damaged on the surface,0,the,0,the,0
surface,1.0,surface,0.0,start,0.0,surface,0.0,surface,0,start,0,Armstrong,0,surface,0,surface,0
Under,1.0,Under,0.0,because,0.0,Under,0.0,Under,0,because,0,seems,0,Under,0,Under,0
strain,1.0,strain,0.0,it,0.0,strain,1.0,strain,1,it,0,the,0,strain,0,strain,1
for,0.0,for,0.0,was,0.0,for,0.0,for,0,was,0,least,0,for,0,for,0
a,0.0,a,0.0,technically,0.0,a,0.0,a,0,technically,0,permanently,0,a,0,a,0
start,1.0,start,0.0,ill-equipped,0.0,start,0.0,start,0,ill-equipped,0,damaged,0,start,0,start,0
because,0.0,because,0.0,to,0.0,because,0.0,because,0,to,0,on,0,because,0,because,0
it,0.0,it,0.0,avert,0.0,it,0.0,it,0,avert,0,the,0,it,0,it,0
was,0.0,was,0.0,disaster,0.0,was,0.0,was,0,disaster,0,surface,1,was,0,was,0
technically,0.0,technically,0.0,or,0.0,technically,0.0,technically,0,or,0,Under strain for a start because it was technically ill-equipped to avert disaster or to cope with the consequences when disaster struck under strain from commercial pressures which as the inquiry puts it compromised safety under strain above all because the people on the spot could n't or would n't cope were weary from gruesome working hours the senior signal technician who heads the list of the culpable had had only one day off in the past 13 weeks lacked adequate training or simply could n't be bothered,0,technically,0,technically,0
ill-equipped,1.0,ill-equipped,0.0,to,0.0,ill-equipped,0.0,ill-equipped,0,to,0,Under,0,ill-equipped,0,ill-equipped,0
to,0.0,to,0.0,cope,0.0,to,0.0,to,0,cope,0,strain,1,to,0,to,0
avert,1.0,avert,0.0,with,0.0,avert,0.0,avert,0,with,0,for,0,avert,0,avert,0
disaster,0.0,disaster,0.0,the,0.0,disaster,0.0,disaster,0,the,0,a,0,disaster,0,disaster,0
or,0.0,or,0.0,consequences,0.0,or,0.0,or,0,consequences,0,start,0,or,0,or,0
to,0.0,to,0.0,when,0.0,to,0.0,to,0,when,0,because,0,to,0,to,0
cope,1.0,cope,0.0,disaster,0.0,cope,0.0,cope,0,disaster,0,it,0,cope,0,cope,0
with,1.0,with,0.0,struck,0.0,with,0.0,with,0,struck,0,was,0,with,0,with,0
the,0.0,the,0.0,under,0.0,the,0.0,the,0,under,0,technically,0,the,0,the,0
consequences,0.0,consequences,0.0,strain,1.0,consequences,0.0,consequences,0,strain,1,ill-equipped,0,consequences,0,consequences,0
when,0.0,when,0.0,from,0.0,when,0.0,when,0,from,0,to,0,when,0,when,0
disaster,0.0,disaster,0.0,commercial,0.0,disaster,0.0,disaster,0,commercial,0,avert,0,disaster,0,disaster,0
struck,1.0,struck,0.0,pressures,0.0,struck,0.0,struck,0,pressures,0,disaster,0,struck,0,struck,0
under,1.0,under,0.0,which,0.0,under,0.0,under,0,which,0,or,0,under,0,under,0
strain,1.0,strain,0.0,as,0.0,strain,1.0,strain,1,as,0,to,0,strain,0,strain,1
from,1.0,from,0.0,the,0.0,from,0.0,from,0,the,0,cope,0,from,0,from,0
commercial,0.0,commercial,0.0,inquiry,0.0,commercial,0.0,commercial,0,inquiry,0,with,0,commercial,0,commercial,0
pressures,1.0,pressures,0.0,puts,0.0,pressures,0.0,pressures,0,puts,0,the,0,pressures,0,pressures,0
which,0.0,which,0.0,it,0.0,which,0.0,which,0,it,0,consequences,0,which,0,which,0
as,0.0,as,0.0,compromised,0.0,as,0.0,as,0,compromised,0,when,0,as,0,as,0
the,0.0,the,0.0,safety,0.0,the,0.0,the,0,safety,0,disaster,0,the,0,the,0
inquiry,0.0,inquiry,0.0,under,0.0,inquiry,0.0,inquiry,0,under,0,struck,0,inquiry,0,inquiry,0
puts,1.0,puts,0.0,strain,1.0,puts,0.0,puts,0,strain,1,under,0,puts,0,puts,0
it,0.0,it,0.0,above,0.0,it,0.0,it,0,above,0,strain,1,it,0,it,0
compromised,1.0,compromised,0.0,all,0.0,compromised,1.0,compromised,1,all,0,from,0,compromised,0,compromised,0
safety,0.0,safety,0.0,because,0.0,safety,0.0,safety,0,because,0,commercial,0,safety,0,safety,0
under,1.0,under,0.0,the,0.0,under,0.0,under,0,the,0,pressures,0,under,0,under,0
strain,1.0,strain,0.0,people,0.0,strain,1.0,strain,1,people,0,which,0,strain,0,strain,1
above,1.0,above,0.0,on,0.0,above,0.0,above,0,on,0,as,0,above,0,above,0
all,0.0,all,0.0,the,0.0,all,0.0,all,0,the,0,the,0,all,0,all,0
because,0.0,because,0.0,spot,0.0,because,0.0,because,0,spot,0,inquiry,0,because,0,because,0
the,0.0,the,0.0,could,0.0,the,0.0,the,0,could,0,puts,0,the,0,the,0
people,0.0,people,0.0,n't,0.0,people,0.0,people,0,n't,0,it,0,people,0,people,0
on,0.0,on,0.0,or,0.0,on,0.0,on,0,or,0,compromised,0,on,0,on,0
the,0.0,the,0.0,would,0.0,the,0.0,the,0,would,0,safety,0,the,0,the,0
spot,0.0,spot,0.0,n't,0.0,spot,0.0,spot,0,n't,0,under,0,spot,0,spot,0
could,0.0,could,0.0,cope,0.0,could,0.0,could,0,cope,0,strain,1,could,0,could,0
n't,0.0,n't,0.0,were,0.0,n't,0.0,n't,0,were,0,above,0,n't,0,n't,0
or,0.0,or,0.0,weary,0.0,or,0.0,or,0,weary,0,all,0,or,0,or,0
would,0.0,would,0.0,from,0.0,would,0.0,would,0,from,0,because,0,would,0,would,0
n't,0.0,n't,0.0,gruesome,0.0,n't,0.0,n't,0,gruesome,0,the,0,n't,0,n't,0
cope,0.0,cope,0.0,working,0.0,cope,0.0,cope,0,working,0,people,0,cope,0,cope,0
were,0.0,were,0.0,hours,0.0,were,0.0,were,0,hours,0,on,0,were,0,were,0
weary,0.0,weary,0.0,the,0.0,weary,0.0,weary,0,the,0,the,0,weary,0,weary,0
from,1.0,from,0.0,senior,0.0,from,0.0,from,0,senior,0,spot,0,from,0,from,0
gruesome,0.0,gruesome,0.0,signal,0.0,gruesome,0.0,gruesome,0,signal,0,could,0,gruesome,0,gruesome,0
working,0.0,working,0.0,technician,0.0,working,0.0,working,0,technician,0,n't,0,working,0,working,0
hours,0.0,hours,0.0,who,0.0,hours,0.0,hours,0,who,0,or,0,hours,0,hours,0
the,0.0,the,0.0,heads,0.0,the,0.0,the,0,heads,0,would,0,the,0,the,0
senior,1.0,senior,0.0,the,0.0,senior,0.0,senior,0,the,0,n't,0,senior,0,senior,0
signal,0.0,signal,0.0,list,0.0,signal,0.0,signal,0,list,0,cope,0,signal,0,signal,0
technician,0.0,technician,0.0,of,0.0,technician,0.0,technician,0,of,0,were,0,technician,0,technician,0
who,0.0,who,0.0,the,0.0,who,0.0,who,0,the,0,weary,0,who,0,who,0
heads,1.0,heads,0.0,culpable,0.0,heads,0.0,heads,0,culpable,0,from,0,heads,0,heads,0
the,0.0,the,0.0,had,0.0,the,0.0,the,0,had,0,gruesome,1,the,0,the,0
list,0.0,list,0.0,had,0.0,list,0.0,list,0,had,0,working,0,list,0,list,0
of,0.0,of,0.0,only,0.0,of,0.0,of,0,only,0,hours,0,of,0,of,0
the,0.0,the,0.0,one,0.0,the,0.0,the,0,one,0,the,0,the,0,the,0
culpable,0.0,culpable,0.0,day,0.0,culpable,0.0,culpable,0,day,0,senior,0,culpable,0,culpable,0
had,0.0,had,0.0,off,0.0,had,0.0,had,0,off,0,signal,0,had,0,had,0
had,1.0,had,0.0,in,0.0,had,0.0,had,0,in,0,technician,0,had,0,had,0
only,0.0,only,0.0,the,0.0,only,0.0,only,0,the,0,who,0,only,0,only,0
one,0.0,one,0.0,past,0.0,one,0.0,one,0,past,0,heads,1,one,0,one,0
day,0.0,day,0.0,13,0.0,day,0.0,day,0,13,0,the,0,day,0,day,0
off,1.0,off,0.0,weeks,0.0,off,0.0,off,0,weeks,0,list,0,off,0,off,0
in,1.0,in,0.0,lacked,0.0,in,0.0,in,0,lacked,0,of,0,in,0,in,0
the,0.0,the,0.0,adequate,0.0,the,0.0,the,0,adequate,0,the,0,the,0,the,0
past,0.0,past,0.0,training,0.0,past,0.0,past,0,training,0,culpable,0,past,0,past,0
13,0.0,13,0.0,or,0.0,13,0.0,13,0,or,0,had,0,13,0,13,0
weeks,0.0,weeks,0.0,simply,0.0,weeks,0.0,weeks,0,simply,0,had,0,weeks,0,weeks,0
lacked,0.0,lacked,0.0,could,0.0,lacked,0.0,lacked,0,could,0,only,0,lacked,0,lacked,0
adequate,0.0,adequate,0.0,n't,0.0,adequate,0.0,adequate,0,n't,0,one,0,adequate,0,adequate,0
training,1.0,training,0.0,be,0.0,training,0.0,training,0,be,0,day,0,training,0,training,0
or,0.0,or,0.0,bothered,0.0,or,0.0,or,0,bothered,0,off,0,or,0,or,0
simply,0.0,simply,0.0,By,0.0,simply,0.0,simply,0,By,0,in,0,simply,0,simply,0
could,0.0,could,0.0,refusing,0.0,could,0.0,could,0,refusing,0,the,0,could,0,could,0
n't,0.0,n't,0.0,to,0.0,n't,0.0,n't,0,to,0,past,0,n't,0,n't,0
be,0.0,be,0.0,keep,0.0,be,0.0,be,0,keep,0,13,0,be,0,be,0
bothered,0.0,bothered,0.0,open,0.0,bothered,0.0,bothered,0,open,0,weeks,0,bothered,0,bothered,0
By,0.0,By,0.0,two-way,0.0,By,0.0,By,0,two-way,0,lacked,0,By,0,By,0
refusing,0.0,refusing,0.0,radio,0.0,refusing,0.0,refusing,0,radio,0,adequate,0,refusing,0,refusing,0
to,0.0,to,0.0,links,0.0,to,0.0,to,0,links,0,training,0,to,0,to,0
keep,0.0,keep,0.0,the,0.0,keep,0.0,keep,0,the,0,or,0,keep,0,keep,0
open,1.0,open,0.0,crews,0.0,open,0.0,open,0,crews,0,simply,0,open,0,open,0
two-way,1.0,two-way,0.0,had,0.0,two-way,0.0,two-way,0,had,0,could,0,two-way,0,two-way,0
radio,0.0,radio,0.0,effectively,0.0,radio,0.0,radio,0,effectively,0,n't,0,radio,0,radio,0
links,1.0,links,0.0,ended,1.0,links,0.0,links,0,ended,1,be,0,links,0,links,0
the,0.0,the,0.0,a,0.0,the,0.0,the,0,a,0,bothered,0,the,0,the,0
crews,0.0,crews,0.0,proper,0.0,crews,0.0,crews,0,proper,0,By refusing to keep open two-way radio links the crews had effectively ended a proper emergency+service,0,crews,0,crews,0
had,0.0,had,0.0,emergency+service,0.0,had,0.0,had,0,emergency+service,0,By,0,had,0,had,0
effectively,0.0,effectively,0.0,In,0.0,effectively,0.0,effectively,0,In,0,refusing,0,effectively,0,effectively,0
ended,0.0,ended,0.0,law,0.0,ended,0.0,ended,0,law,0,to,0,ended,0,ended,0
a,0.0,a,0.0,there,0.0,a,0.0,a,0,there,0,keep,0,a,0,a,0
proper,0.0,proper,0.0,was,0.0,proper,0.0,proper,0,was,0,open,0,proper,0,proper,0
emergency+service,0.0,emergency+service,0.0,no,0.0,emergency+service,0.0,emergency+service,0,no,0,two-way,0,emergency+service,0,emergency+service,0
In,1.0,In,0.0,doubt,0.0,In,0.0,In,0,doubt,0,radio,0,In,0,In,0
law,0.0,law,0.0,that,0.0,law,0.0,law,0,that,0,links,0,law,0,law,0
there,0.0,there,0.0,Mrs,0.0,there,0.0,there,0,Mrs,0,the,0,there,0,there,0
was,0.0,was,0.0,Bujok,0.0,was,0.0,was,0,Bujok,0,crews,0,was,0,was,0
no,0.0,no,0.0,was,0.0,no,0.0,no,0,was,0,had,0,no,0,no,0
doubt,0.0,doubt,0.0,entitled,0.0,doubt,0.0,doubt,0,entitled,0,effectively,0,doubt,0,doubt,0
that,0.0,that,0.0,to,0.0,that,0.0,that,0,to,0,ended,1,that,0,that,0
Mrs,0.0,Mrs,0.0,commence,0.0,Mrs,0.0,Mrs,0,commence,0,a,0,Mrs,0,Mrs,0
Bujok,0.0,Bujok,0.0,proceedings,0.0,Bujok,0.0,Bujok,0,proceedings,0,proper,0,Bujok,0,Bujok,0
was,0.0,was,0.0,without,0.0,was,0.0,was,0,without,0,emergency+service,0,was,0,was,0
entitled,1.0,entitled,0.0,giving,0.0,entitled,0.0,entitled,0,giving,0,In law there was no doubt that Mrs Bujok was entitled to commence proceedings without giving notice of the state of the dwelling to the council,0,entitled,0,entitled,0
to,0.0,to,0.0,notice,0.0,to,0.0,to,0,notice,0,In,0,to,0,to,0
commence,0.0,commence,0.0,of,0.0,commence,0.0,commence,0,of,0,law,0,commence,0,commence,0
proceedings,0.0,proceedings,0.0,the,0.0,proceedings,0.0,proceedings,0,the,0,there,0,proceedings,0,proceedings,0
without,1.0,without,0.0,state,0.0,without,0.0,without,0,state,0,was,0,without,0,without,0
giving,1.0,giving,0.0,of,0.0,giving,0.0,giving,0,of,0,no,0,giving,0,giving,0
notice,0.0,notice,0.0,the,0.0,notice,0.0,notice,0,the,0,doubt,0,notice,0,notice,0
of,0.0,of,0.0,dwelling,0.0,of,0.0,of,0,dwelling,0,that,0,of,0,of,0
the,0.0,the,0.0,to,0.0,the,0.0,the,0,to,0,Mrs,0,the,0,the,0
state,0.0,state,0.0,the,0.0,state,0.0,state,0,the,0,Bujok,0,state,0,state,0
of,0.0,of,0.0,council,0.0,of,0.0,of,0,council,0,was,0,of,0,of,0
the,0.0,the,0.0,He,0.0,the,0.0,the,0,He,0,entitled,0,the,0,the,0
dwelling,0.0,dwelling,0.0,took,0.0,dwelling,0.0,dwelling,0,took,0,to,0,dwelling,0,dwelling,0
to,1.0,to,0.0,it,0.0,to,0.0,to,0,it,0,commence,0,to,0,to,0
the,0.0,the,0.0,on,0.0,the,0.0,the,0,on,0,proceedings,0,the,0,the,0
council,0.0,council,0.0,the,0.0,council,0.0,council,0,the,0,without,0,council,0,council,0
He,0.0,He,0.0,chin,1.0,He,0.0,He,0,chin,1,giving,0,He,0,He,0
took,1.0,took,0.0,In,0.0,took,0.0,took,0,In,0,notice,0,took,0,took,0
it,0.0,it,0.0,the,0.0,it,0.0,it,0,the,0,of,0,it,0,it,0
on,1.0,on,0.0,meantime,0.0,on,0.0,on,0,meantime,0,the,0,on,0,on,0
the,0.0,the,0.0,we,0.0,the,0.0,the,0,we,0,state,0,the,0,the,0
chin,1.0,chin,1.0,have,0.0,chin,1.0,chin,1,have,0,of,0,chin,1,chin,1
In,1.0,In,0.0,the,0.0,In,0.0,In,0,the,0,the,0,In,0,In,0
the,0.0,the,0.0,capacity,0.0,the,0.0,the,0,capacity,0,dwelling,0,the,0,the,0
meantime,0.0,meantime,0.0,to,0.0,meantime,0.0,meantime,0,to,0,to,0,meantime,0,meantime,0
we,0.0,we,0.0,bring,0.0,we,0.0,we,0,bring,0,the,0,we,0,we,0
have,1.0,have,0.0,coherence,1.0,have,0.0,have,0,coherence,1,council,0,have,0,have,0
the,0.0,the,0.0,and,0.0,the,0.0,the,0,and,0,He took it on the chin,0,the,0,the,0
capacity,1.0,capacity,0.0,organisation,0.0,capacity,0.0,capacity,0,organisation,0,He,0,capacity,0,capacity,0
to,0.0,to,0.0,to,0.0,to,0.0,to,0,to,0,took,0,to,0,to,0
bring,1.0,bring,0.0,a,0.0,bring,0.0,bring,0,a,0,it,0,bring,0,bring,0
coherence,0.0,coherence,0.0,whole,0.0,coherence,0.0,coherence,0,whole,0,on,0,coherence,0,coherence,0
and,0.0,and,0.0,range,0.0,and,0.0,and,0,range,0,the,0,and,0,and,0
organisation,0.0,organisation,0.0,of,0.0,organisation,0.0,organisation,0,of,0,chin,1,organisation,0,organisation,0
to,1.0,to,0.0,activities,0.0,to,0.0,to,0,activities,0,In the meantime we have the capacity to bring coherence and organisation to a whole range of activities further consolidating the institutional linkage between the people in the occupied state and the PLO leadership,0,to,0,to,0
a,0.0,a,0.0,further,0.0,a,0.0,a,0,further,0,In,0,a,0,a,0
whole,1.0,whole,0.0,consolidating,0.0,whole,0.0,whole,0,consolidating,0,the,0,whole,0,whole,0
range,1.0,range,0.0,the,0.0,range,0.0,range,0,the,0,meantime,0,range,0,range,0
of,1.0,of,0.0,institutional,0.0,of,0.0,of,0,institutional,0,we,0,of,0,of,0
activities,0.0,activities,0.0,linkage,0.0,activities,0.0,activities,0,linkage,0,have,0,activities,0,activities,0
further,1.0,further,0.0,between,0.0,further,0.0,further,0,between,0,the,0,further,0,further,0
consolidating,0.0,consolidating,0.0,the,0.0,consolidating,0.0,consolidating,0,the,0,capacity,0,consolidating,0,consolidating,0
the,0.0,the,0.0,people,0.0,the,0.0,the,0,people,0,to,0,the,0,the,0
institutional,0.0,institutional,0.0,in,0.0,institutional,0.0,institutional,0,in,0,bring,0,institutional,0,institutional,0
linkage,1.0,linkage,0.0,the,0.0,linkage,0.0,linkage,0,the,0,coherence,0,linkage,0,linkage,1
between,1.0,between,0.0,occupied,0.0,between,0.0,between,0,occupied,0,and,0,between,0,between,0
the,0.0,the,0.0,state,0.0,the,0.0,the,0,state,0,organisation,0,the,0,the,0
people,0.0,people,0.0,and,0.0,people,0.0,people,0,and,0,to,0,people,0,people,0
in,0.0,in,0.0,the,0.0,in,0.0,in,0,the,0,a,0,in,0,in,0
the,0.0,the,0.0,PLO,0.0,the,0.0,the,0,PLO,0,whole,0,the,0,the,0
occupied,0.0,occupied,0.0,leadership,0.0,occupied,0.0,occupied,0,leadership,0,range,0,occupied,0,occupied,0
state,0.0,state,0.0,The,0.0,state,0.0,state,0,The,0,of,0,state,0,state,0
and,0.0,and,0.0,age,0.0,and,0.0,and,0,age,0,activities,0,and,0,and,0
the,0.0,the,0.0,structure,0.0,the,0.0,the,0,structure,0,further,0,the,0,the,0
PLO,0.0,PLO,0.0,of,0.0,PLO,0.0,PLO,0,of,0,consolidating,1,PLO,0,PLO,0
leadership,0.0,leadership,0.0,Meadowell,0.0,leadership,0.0,leadership,0,Meadowell,0,the,0,leadership,0,leadership,0
The,0.0,The,0.0,means,0.0,The,0.0,The,0,means,0,institutional,0,The,0,The,0
age,0.0,age,0.0,it,0.0,age,0.0,age,0,it,0,linkage,1,age,0,age,0
structure,1.0,structure,0.0,is,0.0,structure,0.0,structure,0,is,0,between,0,structure,0,structure,0
of,0.0,of,0.0,awash,1.0,of,0.0,of,0,awash,1,the,0,of,0,of,0
Meadowell,0.0,Meadowell,0.0,with,0.0,Meadowell,0.0,Meadowell,0,with,0,people,0,Meadowell,0,Meadowell,0
means,1.0,means,0.0,teenagers,0.0,means,0.0,means,0,teenagers,0,in,0,means,0,means,0
it,0.0,it,0.0,whose,0.0,it,0.0,it,0,whose,0,the,0,it,0,it,0
is,0.0,is,0.0,only,0.0,is,0.0,is,0,only,0,occupied,0,is,0,is,0
awash,2.0,awash,1.0,pastimes,0.0,awash,1.0,awash,1,pastimes,0,state,0,awash,1,awash,0
with,0.0,with,0.0,are,0.0,with,0.0,with,0,are,0,and,0,with,0,with,0
teenagers,0.0,teenagers,0.0,having,0.0,teenagers,0.0,teenagers,0,having,0,the,0,teenagers,0,teenagers,0
whose,0.0,whose,0.0,babies,0.0,whose,0.0,whose,0,babies,0,PLO,0,whose,0,whose,0
only,0.0,only,0.0,and,0.0,only,0.0,only,0,and,0,leadership,0,only,0,only,0
pastimes,0.0,pastimes,0.0,body-building,0.0,pastimes,0.0,pastimes,0,body-building,0,The age structure of Meadowell means it is awash with teenagers whose only pastimes are having babies and body-building,0,pastimes,0,pastimes,0
are,0.0,are,0.0,Like,0.0,are,0.0,are,0,Like,0,The,0,are,0,are,0
having,1.0,having,0.0,the,0.0,having,0.0,having,0,the,0,age,0,having,0,having,0
babies,0.0,babies,0.0,heckler,0.0,babies,0.0,babies,0,heckler,0,structure,0,babies,0,babies,0
and,0.0,and,0.0,he,0.0,and,0.0,and,0,he,0,of,0,and,0,and,0
body-building,0.0,body-building,0.0,was,0.0,body-building,0.0,body-building,0,was,0,Meadowell,0,body-building,0,body-building,0
Like,0.0,Like,0.0,a,0.0,Like,0.0,Like,0,a,0,means,0,Like,0,Like,0
the,0.0,the,0.0,Liberal,0.0,the,0.0,the,0,Liberal,0,it,0,the,0,the,0
heckler,0.0,heckler,0.0,One,0.0,heckler,0.0,heckler,0,One,0,is,0,heckler,0,heckler,0
he,0.0,he,0.0,daughter,0.0,he,0.0,he,0,daughter,0,awash,1,he,0,he,0
was,0.0,was,0.0,a,0.0,was,0.0,was,0,a,0,with,0,was,0,was,0
a,0.0,a,0.0,grand,0.0,a,0.0,a,0,grand,0,teenagers,0,a,0,a,0
Liberal,0.0,Liberal,0.0,duchess,0.0,Liberal,0.0,Liberal,0,duchess,0,whose,0,Liberal,0,Liberal,0
One,0.0,One,0.0,of,0.0,One,0.0,One,0,of,0,only,0,One,0,One,0
daughter,0.0,daughter,0.0,Russia,0.0,daughter,0.0,daughter,0,Russia,0,pastimes,0,daughter,0,daughter,0
a,0.0,a,0.0,even,0.0,a,0.0,a,0,even,0,are,0,a,0,a,0
grand,0.0,grand,0.0,gained,1.0,grand,0.0,grand,0,gained,1,having,0,grand,0,grand,0
duchess,0.0,duchess,0.0,a,0.0,duchess,0.0,duchess,0,a,0,babies,0,duchess,0,duchess,0
of,0.0,of,0.0,footnote,0.0,of,0.0,of,0,footnote,0,and,0,of,0,of,0
Russia,0.0,Russia,0.0,in,0.0,Russia,0.0,Russia,0,in,0,body-building,0,Russia,0,Russia,0
even,0.0,even,0.0,history,0.0,even,0.0,even,0,history,0,Like the heckler he was a Liberal,0,even,0,even,0
gained,0.0,gained,0.0,by,0.0,gained,0.0,gained,0,by,0,Like,0,gained,0,gained,0
a,0.0,a,0.0,introducing,0.0,a,0.0,a,0,introducing,0,the,0,a,0,a,0
footnote,1.0,footnote,0.0,an,0.0,footnote,0.0,footnote,0,an,0,heckler,1,footnote,0,footnote,0
in,1.0,in,0.0,unknown,0.0,in,0.0,in,0,unknown,0,he,0,in,0,in,0
history,0.0,history,0.0,monk,0.0,history,1.0,history,1,monk,0,was,0,history,0,history,0
by,0.0,by,0.0,Rasputin,0.0,by,0.0,by,0,Rasputin,0,a,0,by,0,by,0
introducing,0.0,introducing,0.0,to,0.0,introducing,0.0,introducing,0,to,0,Liberal,0,introducing,0,introducing,0
an,0.0,an,0.0,the,0.0,an,0.0,an,0,the,0,One,0,an,0,an,0
unknown,0.0,unknown,0.0,Russian,0.0,unknown,0.0,unknown,0,Russian,0,daughter,0,unknown,0,unknown,0
monk,0.0,monk,0.0,Tsarina,0.0,monk,0.0,monk,0,Tsarina,0,a,0,monk,0,monk,0
Rasputin,0.0,Rasputin,0.0,Alexandra,0.0,Rasputin,0.0,Rasputin,0,Alexandra,0,grand,0,Rasputin,0,Rasputin,0
to,1.0,to,0.0,He,0.0,to,0.0,to,0,He,0,duchess,0,to,0,to,0
the,0.0,the,0.0,started,0.0,the,0.0,the,0,started,0,of,0,the,0,the,0
Russian,0.0,Russian,0.0,by,0.0,Russian,0.0,Russian,0,by,0,Russia,0,Russian,0,Russian,0
Tsarina,0.0,Tsarina,0.0,writing,0.0,Tsarina,0.0,Tsarina,0,writing,0,even,0,Tsarina,0,Tsarina,0
Alexandra,0.0,Alexandra,0.0,occasional,0.0,Alexandra,0.0,Alexandra,0,occasional,0,gained,0,Alexandra,0,Alexandra,0
He,0.0,He,0.0,articles,0.0,He,0.0,He,0,articles,0,a,0,He,0,He,0
started,0.0,started,0.0,but,0.0,started,0.0,started,0,but,0,footnote,1,started,0,started,0
by,0.0,by,0.0,in,0.0,by,0.0,by,0,in,0,in,0,by,0,by,0
writing,0.0,writing,0.0,1939,0.0,writing,0.0,writing,0,1939,0,history,0,writing,0,writing,0
occasional,0.0,occasional,0.0,he,0.0,occasional,0.0,occasional,0,he,0,by,0,occasional,0,occasional,0
articles,0.0,articles,0.0,wrote,0.0,articles,0.0,articles,0,wrote,0,introducing,0,articles,0,articles,0
but,0.0,but,0.0,The,0.0,but,0.0,but,0,The,0,an,0,but,0,but,0
in,1.0,in,0.0,State,0.0,in,0.0,in,0,State,0,unknown,0,in,0,in,0
1939,0.0,1939,0.0,of,0.0,1939,0.0,1939,0,of,0,monk,0,1939,0,1939,0
he,0.0,he,0.0,Music,0.0,he,0.0,he,0,Music,0,Rasputin,0,he,0,he,0
wrote,0.0,wrote,0.0,a,0.0,wrote,0.0,wrote,0,a,0,to,0,wrote,0,wrote,0
The,0.0,The,0.0,trenchant,1.0,The,0.0,The,0,trenchant,1,the,0,The,0,The,0
State,0.0,State,0.0,and,0.0,State,0.0,State,0,and,0,Russian,0,State,0,State,0
of,0.0,of,0.0,provocative,1.0,of,0.0,of,0,provocative,1,Tsarina,0,of,0,of,0
Music,0.0,Music,0.0,assessment,1.0,Music,0.0,Music,0,assessment,1,Alexandra,0,Music,0,Music,0
a,0.0,a,0.0,of,0.0,a,0.0,a,0,of,0,He,0,a,0,a,0
trenchant,0.0,trenchant,1.0,the,0.0,trenchant,0.0,trenchant,0,the,0,started,0,trenchant,1,trenchant,1
and,0.0,and,0.0,machinery,1.0,and,0.0,and,0,machinery,1,by,0,and,0,and,0
provocative,0.0,provocative,0.0,of,0.0,provocative,0.0,provocative,0,of,0,writing,0,provocative,0,provocative,0
assessment,1.0,assessment,0.0,the,0.0,assessment,0.0,assessment,0,the,0,occasional,0,assessment,0,assessment,0
of,0.0,of,0.0,musical,0.0,of,0.0,of,0,musical,0,articles,0,of,0,of,0
the,0.0,the,0.0,profession,0.0,the,0.0,the,0,profession,0,but,0,the,0,the,0
machinery,1.0,machinery,0.0,at,0.0,machinery,1.0,machinery,1,at,0,in,0,machinery,0,machinery,1
of,0.0,of,0.0,the,0.0,of,0.0,of,0,the,0,1939,0,of,0,of,0
the,0.0,the,0.0,time,0.0,the,0.0,the,0,time,0,he,0,the,0,the,0
musical,0.0,musical,0.0,Powerhaus,0.0,musical,0.0,musical,0,Powerhaus,0,wrote,0,musical,0,musical,0
profession,0.0,profession,0.0,N1,0.0,profession,0.0,profession,0,N1,0,The,0,profession,0,profession,0
at,1.0,at,0.0,837,0.0,at,0.0,at,0,837,0,State,0,at,0,at,0
